End Date,End Time,CO, PM10, M_DIR, M_SPED, M_T, NO, NO2, NOXasNO2, O3, PM25, SO2
26/09/2020,6:00:00,0.054717,3.35,329.8,3.8,4,0.94951,6.27539,7.73128,53.83401,1.509,0.79256
26/09/2020,7:00:00,0.068397,3.575,338.9,4.3,4.4,1.60434,8.78555,11.2455,52.08777,1.557,0.72651
26/09/2020,8:00:00,0.073868,4.575,352.1,5.5,5.7,2.3574,9.38798,13.00261,52.03788,1.792,0.92466
26/09/2020,9:00:00,0.09302,4.675,357.2,6.8,8.2,3.37239,9.639,14.80992,52.33723,1.84,0.85861
26/09/2020,10:00:00,0.090284,6.225,357.3,7.4,9.6,4.05996,9.13697,15.36216,53.93379,2.547,0.85861
26/09/2020,11:00:00,0.098491,8.25,3.2,7.7,10.9,4.22367,8.78555,15.26175,54.68218,3.113,0.9907
26/09/2020,12:00:00,0.098491,8.6,4.4,7.8,11.8,4.02722,9.53859,15.71358,54.98154,3.561,1.18884
26/09/2020,13:00:00,0.106699,10.95,3.2,6.8,10.7,4.94399,12.40017,19.98084,51.63874,4.717,0.66047
26/09/2020,14:00:00,0.098491,11.525,3.7,7.1,10.7,4.97673,10.89408,18.52495,53.78412,5.047,0.85861
26/09/2020,15:00:00,0.090284,15.5,0.3,7.9,11.4,4.84576,12.24956,19.67963,52.98584,7.052,1.18884
26/09/2020,16:00:00,0.103963,16.7,2.1,6.7,10.4,5.53334,15.66338,24.1477,49.09422,7.524,0.85861
26/09/2020,17:00:00,0.095755,15.425,3.5,6.2,10,3.47061,11.94834,17.26988,55.13121,7.076,1.45303
26/09/2020,18:00:00,0.109435,14.3,359.2,5,9,3.6998,15.11114,20.78409,50.49121,7.311,0.9907
26/09/2020,19:00:00,0.103963,14.8,350.7,5,8.5,3.27416,12.852,17.87231,54.03358,6.792,1.45303
26/09/2020,20:00:00,0.098491,15.975,356.7,5.6,8.2,2.3574,9.73941,13.35403,56.22885,7.571,0.72651
26/09/2020,21:00:00,0.109435,16.7,0.1,5.6,8,1.73531,8.53453,11.1953,58.02498,7.594,1.12279
26/09/2020,22:00:00,0.098491,18.175,2.6,5.6,7.7,2.19369,9.33778,12.70139,57.02713,8.208,1.05675
26/09/2020,23:00:00,0.090284,18.825,2.9,5.5,7.5,1.04773,6.02438,7.63088,59.52175,8.514,1.05675
26/09/2020,24:00:00,0.084812,19.525,4.4,5.3,7.4,0.58935,4.16686,5.07052,61.11831,8.609,1.38698
27/09/2020,1:00:00,0.062013,18.275,343.2,4.4,6.9,0.52387,3.27994,4.08319,62.39889,8.373,1.23303
27/09/2020,2:00:00,0.054717,18.525,353.6,4.5,6.5,0.21828,2.20894,2.54363,63.33021,7.948,0.88074
27/09/2020,3:00:00,0.060189,18.275,358.3,4.8,6.4,0.3929,2.40975,3.01219,63.61294,7.972,1.38716
27/09/2020,4:00:00,0.051982,17.8,1.5,5,6.1,0.22919,2.00813,2.35955,64.31143,7.925,0.92478
27/09/2020,5:00:00,0.060189,16.2,2.7,4.5,5.7,0.22919,2.45995,2.81138,63.96219,7.123,1.38716
27/09/2020,6:00:00,0.057453,16.125,359.9,4.2,5.4,0.52387,3.66483,4.46808,63.56305,6.84,1.189
27/09/2020,7:00:00,0.060189,15.775,4.6,4,5.4,0.75306,5.72316,6.87783,61.51745,6.792,1.12294
27/09/2020,8:00:00,0.051982,14.25,9.4,4.9,6.9,1.30967,5.27133,7.27945,62.21595,6.321,1.45322
27/09/2020,9:00:00,0.054717,14.9,5.3,4.9,8.1,1.63708,6.22519,8.73534,61.46756,6.25,1.25505
27/09/2020,10:00:00,0.076604,12.975,0.3,4.6,7.9,2.39014,9.83981,13.50464,58.5738,5.755,1.12294
27/09/2020,11:00:00,0.09302,11.65,357.7,4.8,8.6,3.6998,11.79773,17.47069,55.97939,5.283,1.25505
27/09/2020,12:00:00,0.084812,9.05,358.1,4.9,9.1,2.7503,9.78961,14.00667,57.42627,4.387,1.189
27/09/2020,13:00:00,0.082076,9.075,4,5,9.8,3.40513,12.60098,17.82211,55.68003,4.245,1.32111
27/09/2020,14:00:00,0.101227,8.825,5.1,4.5,11.4,3.96174,13.25363,19.3282,54.73207,4.387,0.92478
27/09/2020,15:00:00,0.090284,6.675,9.4,4.3,11.6,3.04497,11.94834,16.61723,55.82971,3.986,1.45322
27/09/2020,16:00:00,0.071133,8.95,12.6,3.9,11.1,2.29191,8.0827,11.59692,59.17251,4.906,1.45322
27/09/2020,17:00:00,0.082076,9.625,20.5,2.8,9.9,2.19369,12.09895,15.46256,55.03143,5.401,1.51927
27/09/2020,18:00:00,0.112171,12.35,19.3,2.3,8.2,2.88126,19.17759,23.59547,45.50196,6.462,0.99083
27/09/2020,19:00:00,0.161416,12.675,9.6,2.2,7.3,3.43787,31.47736,36.74869,30.18496,7.193,1.25505
27/09/2020,20:00:00,0.183303,14.15,346.4,2.2,6.4,10.87022,43.57631,60.24375,19.15872,8.844,1.189
27/09/2020,21:00:00,0.232549,15.75,349.8,2.4,6,14.14438,49.90191,71.58966,10.32775,10.142,1.12294
27/09/2020,22:00:00,0.33104,17.425,351.2,2.3,5.5,30.22052,48.54642,94.88391,4.34065,12.594,1.98166
27/09/2020,23:00:00,0.276323,18.2,348.2,2.3,5.1,12.47456,34.43934,53.56673,5.83742,13.632,1.32111
27/09/2020,24:00:00,0.175096,15.025,324.3,2,5.2,2.84852,22.13958,26.50725,16.91356,10.802,1.25505
28/09/2020,1:00:00,0.09302,13.35,303.2,1.6,4.7,1.78988,16.66744,19.41188,20.8218,9.269,1.23319
28/09/2020,2:00:00,0.076604,12.3,292.4,2.2,4.1,0.91677,14.25769,15.66338,21.9527,8.821,0.96894
28/09/2020,3:00:00,0.068397,10.45,298.2,2.2,3.9,0.7858,12.70139,13.90627,23.64905,7.712,1.45341
28/09/2020,4:00:00,0.068397,10.325,297.7,2,4,1.83353,16.96866,19.78003,19.70754,7.193,0.79277
28/09/2020,5:00:00,0.082076,10.375,298.3,2.1,4,5.89349,25.30238,34.33894,11.12603,7.429,0.85883
28/09/2020,6:00:00,0.106699,10.825,291.4,2.1,3.9,23.96687,33.03366,69.78234,7.18452,7.453,1.45341
28/09/2020,7:00:00,0.164152,13.2,290.6,2,4,52.64853,48.94805,129.67467,1.69635,8.042,1.91585
28/09/2020,8:00:00,0.339248,18.325,279.3,1.8,3.8,98.29036,51.55861,202.26839,2.39484,10.849,2.51043
28/09/2020,9:00:00,0.169624,13,278.1,1.9,4.3,28.12506,42.42164,85.54613,11.3256,7.83,1.12309
28/09/2020,10:00:00,0.17236,16.175,280.7,1.9,5.6,27.33926,40.71473,82.63434,15.76603,8.962,1.38734
28/09/2020,11:00:00,0.131322,15.6,285.7,2,11.1,18.89192,32.98345,61.95066,21.75313,8.585,1.25521
28/09/2020,12:00:00,0.054717,11.275,281.7,2.3,14.4,8.70927,20.98491,34.33894,38.41723,6.179,1.25521
28/09/2020,13:00:00,0.071133,9.85,280,2.8,15.8,6.90848,20.03105,30.62391,45.20261,5.825,1.18915
28/09/2020,14:00:00,0.084812,10.85,286.9,2.7,14.4,8.57831,23.74608,36.8993,38.11787,5.991,1.58553
28/09/2020,15:00:00,0.139529,13.825,257.9,2.1,14.6,10.51006,24.64973,40.76494,40.6125,7.311,1.25521
28/09/2020,16:00:00,0.202454,13.325,261.8,2.1,13.6,10.73925,29.21822,45.68484,41.80992,8.255,1.38734
28/09/2020,17:00:00,0.235285,13.525,259.1,1.9,13.2,6.843,34.74056,45.23302,45.00304,9.906,1.32128
28/09/2020,18:00:00,0.246228,12.475,286.7,2.2,12.9,5.14044,39.56006,47.44195,33.97679,8.396,0.59458
28/09/2020,19:00:00,0.300946,15.725,305.5,2.9,12.7,10.31361,51.55861,67.37259,15.91571,10.849,1.38734
28/09/2020,20:00:00,0.240757,16.7,310.9,3.1,12.3,5.30414,44.88159,53.0145,15.51657,11.745,1.58553
28/09/2020,21:00:00,0.15868,16.275,310.5,2.8,11,3.96174,33.98752,40.06209,18.16087,12.807,1.45341
28/09/2020,22:00:00,0.17236,17.35,314.8,3.2,10.2,4.97673,33.13406,40.76494,12.42323,15.118,1.32128
28/09/2020,23:00:00,0.131322,14.25,316.3,3.3,9.4,2.84852,26.35664,30.72431,14.01979,12.453,1.51947
28/09/2020,24:00:00,0.120378,13.775,308.7,2.9,8.9,2.52111,20.08125,23.94689,18.11098,12.264,1.18915
29/09/2020,1:00:00,0.147737,13.025,310.5,2.1,9,1.04773,15.12788,16.73438,22.15227,11.415,0.52858
29/09/2020,2:00:00,0.134058,9.925,315.1,2.4,8.5,0.61118,8.63494,9.57206,32.19729,7.925,0.96906
29/09/2020,3:00:00,0.131322,7.875,305.4,2.5,7.8,0.58935,7.83169,8.73534,34.72518,5.991,0.79287
29/09/2020,4:00:00,0.136794,8.55,319.1,2.2,7.4,0.72032,8.83575,9.94022,33.67744,6.274,0.92501
29/09/2020,5:00:00,0.147737,8,313.6,1.9,7.2,1.99724,13.65525,16.71764,29.83572,6.226,0.59465
29/09/2020,6:00:00,0.155945,8.35,316.7,1.8,6.8,5.46785,21.53714,29.92106,22.40173,5.896,0.59465
29/09/2020,7:00:00,0.20519,9.125,309,1.7,6.5,19.31756,36.69848,66.31833,9.72904,5.778,1.32145
29/09/2020,8:00:00,0.194247,9.75,303.8,1.8,6.3,20.07062,32.73244,63.50695,11.77463,5.307,1.12323
29/09/2020,9:00:00,0.191511,9.85,299.2,1.5,8.8,18.1716,28.06355,55.92628,17.91141,4.575,1.05716
29/09/2020,10:00:00,0.147737,9,341.2,1.5,11.9,11.95069,19.37841,37.70255,28.53851,4.292,0.99109
29/09/2020,11:00:00,0.073868,6.025,327.7,1.3,13.8,6.843,13.15322,23.64567,40.76217,2.759,0.79287
29/09/2020,12:00:00,0.054717,5.35,313.3,1.2,15,5.50059,10.99448,19.42861,51.93809,2.406,1.12323
29/09/2020,13:00:00,0.071133,7.475,317.7,1,15.7,4.71479,12.55078,19.78003,50.591,3.302,0.92501
29/09/2020,14:00:00,0.082076,7.65,307.7,1.4,15.8,5.99172,12.75159,21.93877,52.33723,3.325,1.05716
29/09/2020,15:00:00,0.101227,7.8,293.5,1.8,15.6,5.50059,15.51277,23.94689,49.19401,3.42,0.66073
29/09/2020,16:00:00,0.131322,8.95,277.5,1.6,14.9,6.64655,23.14364,33.33488,44.45422,3.774,0.99109
29/09/2020,17:00:00,0.117642,9.125,233.6,1.5,13.3,5.79527,23.39466,32.28061,43.85551,4.41,0.79287
29/09/2020,18:00:00,0.188775,11,201.3,1.9,11,8.87298,42.57225,56.1773,24.44733,5.849,0.85894
29/09/2020,19:00:00,0.183303,14.775,201.4,1.6,9.6,9.39685,51.10678,65.51508,14.36904,8.16,0.92501
29/09/2020,20:00:00,0.393965,23.3,227.3,1.6,8.5,66.59647,66.16772,168.28088,2.24516,13.278,1.51967
29/09/2020,21:00:00,0.2517,23,259.3,1.4,7.6,26.35701,64.05919,104.4727,1.24731,12.524,1.78396
29/09/2020,22:00:00,0.262644,26.4,275,0.9,6.7,32.77437,61.95066,112.20398,1.19742,13.326,2.97326
29/09/2020,23:00:00,0.270851,32.075,245.7,0.9,6.1,30.35149,56.47852,103.01681,1.3471,19.741,4.49292
29/09/2020,24:00:00,0.276323,36.275,185.8,1.1,5.6,17.97515,49.50028,77.0618,1.54667,19.293,3.96435
30/09/2020,1:00:00,0.145913,22.1,177.6,2.2,8.9,7.07219,38.68988,49.53375,8.11585,13.915,2.46702
30/09/2020,2:00:00,0.069308,14.35,180.5,2.4,8.4,2.3574,32.06306,35.67769,15.9656,8.915,1.58594
30/09/2020,3:00:00,0.07934,14.5,190.3,3.2,8.6,3.01223,31.72838,36.34706,13.22151,9.434,1.12338
30/09/2020,4:00:00,0.07934,13.55,187.6,3.4,8.5,4.94399,36.79889,44.37956,7.88302,9.222,1.12338
30/09/2020,5:00:00,0.087548,14.425,182,3.4,8.4,8.18541,38.05397,50.60475,6.58581,9.458,1.18946
30/09/2020,6:00:00,0.090284,27,174.5,3.7,8.6,18.1716,42.32123,70.18397,3.14323,11.934,2.57716
30/09/2020,7:00:00,0.062925,15.525,175.6,4.3,9.1,17.7787,44.63058,71.89088,4.59011,8.443,3.37013
30/09/2020,8:00:00,0.082076,23.4,176.2,4.2,9.5,23.93413,47.09053,83.78902,5.53807,8.561,2.64324
30/09/2020,9:00:00,0.071133,21.4,181.2,4.4,9.9,28.61618,44.37956,88.25709,6.53592,8.208,6.6081
30/09/2020,10:00:00,0.065661,19.2,185.2,4.2,10.3,26.71717,46.48809,87.45384,7.38409,8.373,8.59052
30/09/2020,11:00:00,0.109435,19.025,181.2,5.1,10.5,35.19725,48.09459,102.06295,9.72904,8.75,5.68296
30/09/2020,12:00:00,0.057453,10.6,181.3,5.1,10.7,10.64103,32.0798,48.39581,27.88991,5.708,2.64324
30/09/2020,13:00:00,0.071133,11.325,184.6,5.1,10.9,9.06943,33.23447,47.14073,26.99184,6.675,1.71811
30/09/2020,14:00:00,0.090284,10.85,185,5.3,11.2,12.83472,38.65641,58.33603,21.45378,6.462,1.0573
30/09/2020,15:00:00,0.082076,10.775,178.8,5.2,11.7,11.16489,41.8192,58.93847,20.35614,6.368,1.0573
30/09/2020,16:00:00,0.139529,11.65,181.1,5.4,12.1,16.56726,50.90597,76.30875,12.02409,7.453,0.92513
30/09/2020,17:00:00,0.136794,13.9,186.5,5.3,12.7,18.33531,52.56267,80.67642,7.18452,9.222,1.0573
30/09/2020,18:00:00,0.131322,14,188.5,4.9,13.1,9.92071,50.35373,65.56528,11.17592,8.278,1.18946
30/09/2020,19:00:00,0.117642,12.5,194.7,3.1,12.9,7.56332,47.39175,58.98867,16.6142,7.288,0.26432
30/09/2020,20:00:00,0.103963,5.525,190.1,2.3,12.3,7.39961,43.57631,54.92222,24.94625,4.151,0.92513
30/09/2020,21:00:00,0.142265,6.925,175,2.4,11.3,13.39133,55.92628,76.45936,8.88087,4.953,0.66081
30/09/2020,22:00:00,0.153209,8.95,181.6,2.4,10.6,6.08994,41.11636,50.45414,14.6684,6.509,0.79297
30/09/2020,23:00:00,0.123114,10.575,195.8,2,9.5,3.99448,34.03772,40.1625,15.56646,8.278,0.92513
30/09/2020,24:00:00,0.166888,11.525,214.2,1.5,9.8,9.5933,42.32123,57.03075,7.43398,9.316,0.72689
1/10/2020,1:00:00,0.17827,11.55,248.8,2.4,10.7,1.91654,23.78095,26.71959,20.95485,9.009,0.4406
1/10/2020,2:00:00,0.172786,9.925,264.4,2.3,10.7,1.82942,21.29627,24.10134,24.21449,7.524,0.35248
1/10/2020,3:00:00,0.101477,1.975,279,2.8,10.1,0.35935,4.63516,5.18615,55.68003,1.085,0.79307
1/10/2020,4:00:00,0.098735,2.425,283.9,2.7,9.7,0.68603,10.17637,11.22827,53.73422,1.344,0.99134
1/10/2020,5:00:00,0.106962,3.45,298.6,2.3,9,1.24139,16.92783,18.83127,43.85551,1.651,0.79307
1/10/2020,6:00:00,0.109705,3.475,310.9,1.6,8.1,6.92566,30.51756,41.13676,28.33894,2.005,0.99134
1/10/2020,7:00:00,0.150844,6.15,198.6,1.4,7.7,18.06552,49.53834,77.23841,17.01334,3.302,1.58615
1/10/2020,8:00:00,0.200212,9.875,269.4,1.7,8.5,24.53382,49.3885,87.0065,12.72259,4.906,0.85917
1/10/2020,9:00:00,0.164557,11.625,313.6,2.7,9.6,16.66078,30.94763,56.49381,26.5927,4.693,1.05743
1/10/2020,10:00:00,0.090507,11.6,324.2,2.1,10.5,6.86032,17.17403,27.69304,46.35013,4.245,0.85917
1/10/2020,11:00:00,0.074051,9.1,312.8,2.7,11.4,6.3703,15.60924,25.3769,50.79057,3.632,1.18961
1/10/2020,12:00:00,0.060338,9.5,314.7,3,12,5.68427,18.47378,27.18953,50.84046,3.656,1.12352
1/10/2020,13:00:00,0.076794,9.05,299.3,2.3,12.8,6.17429,19.58541,29.05252,46.94884,3.679,0.92525
1/10/2020,14:00:00,0.071308,9.3,270.8,2,12.8,6.66431,20.84809,31.06656,48.34583,3.821,0.79307
1/10/2020,15:00:00,0.071308,10.225,262.1,1.7,12.7,5.45559,19.83143,28.19655,48.24605,3.892,0.85917
1/10/2020,16:00:00,0.101477,8.275,275.3,1.2,12,9.37577,23.94111,38.3171,47.29809,3.443,1.05743
1/10/2020,17:00:00,0.085022,8.25,238.5,1.2,11,5.22691,22.90102,30.91551,44.85336,3.514,1.05743
1/10/2020,18:00:00,0.137131,9.55,218.4,1.5,8.9,7.35035,35.45534,46.72572,34.17636,4.41,0.92525
1/10/2020,19:00:00,0.279748,12.425,233.1,0.8,7.3,25.61187,57.85607,97.12705,5.3385,5.967,1.38788
1/10/2020,20:00:00,0.438821,15.675,303.1,0.5,6.2,61.0242,62.77067,156.33981,1.44688,9.198,1.52006
1/10/2020,21:00:00,0.504643,18.775,7.9,1.7,5.6,62.49427,52.41009,148.2333,1.29721,11.415,1.71833
1/10/2020,22:00:00,0.414137,18.05,20.5,2.1,5,35.02031,47.45807,101.15513,2.79398,12.17,0.99134
1/10/2020,23:00:00,0.337343,14.05,22.1,2.4,4.9,38.45048,39.52996,98.48653,3.9914,9.811,1.38788
1/10/2020,24:00:00,0.172786,11.325,19.2,2.3,4.8,4.37754,23.44811,30.16024,17.01334,6.934,0.85917
2/10/2020,1:00:00,0.093236,11,30.9,2.4,5.4,1.48093,17.46663,19.73736,22.8175,7.076,0.61692
2/10/2020,2:00:00,0.076782,11.55,32.6,3,5.1,0.95825,13.83723,15.30652,22.28532,7.429,0.61692
2/10/2020,3:00:00,0.060329,8.75,32,3.1,5,0.49001,7.85858,8.60992,30.5841,5.472,0.92537
2/10/2020,4:00:00,0.063072,7.625,31.2,3.3,4.9,0.45735,6.6499,7.35116,33.77722,4.859,0.66098
2/10/2020,5:00:00,0.057587,7.6,29.2,3.6,5.2,1.1107,9.37404,11.07709,33.37808,5.165,0.59488
2/10/2020,6:00:00,0.046618,8.775,31.7,3.7,5.4,2.71141,13.96871,18.12615,29.43658,6.109,0.59488
2/10/2020,7:00:00,0.057587,9.125,41.2,4.1,6.5,4.14879,17.55506,23.91644,28.98754,6.132,0.33049
2/10/2020,8:00:00,0.065813,9.375,43.9,4.4,7.5,6.04351,21.59822,30.8648,27.88991,5.637,0.59488
2/10/2020,9:00:00,0.054844,9,47.3,4.5,9.5,4.44279,16.09725,22.90944,34.67529,4.882,0.59488
2/10/2020,10:00:00,0.060329,9.6,58.1,4.7,12,5.16148,15.24703,23.16119,35.72303,5.071,0.85927
2/10/2020,11:00:00,0.065813,9.775,65.2,6,13.5,4.86747,12.32436,19.78771,44.05508,5.236,0.99147
2/10/2020,12:00:00,0.057587,10.95,70.6,6.1,14.2,3.00542,11.85634,16.46458,61.01853,5.873,0.85927
2/10/2020,13:00:00,0.049361,10.15,74.3,6.3,14.3,3.3321,14.42682,19.53596,67.95359,4.741,1.38806
2/10/2020,14:00:00,0.065813,9.225,62.9,5.7,13.7,3.39743,15.384,20.59332,68.45251,4.458,1.18977
2/10/2020,15:00:00,0.082267,10.025,51.4,5.5,13.2,3.07076,15.07929,19.78771,62.81466,5.165,1.32196
2/10/2020,16:00:00,0.08501,9.775,46.9,5.6,12.6,2.58074,12.1047,16.06178,64.91014,5.354,0.72708
2/10/2020,17:00:00,0.076782,8.6,38.4,5.4,11.5,2.3194,9.23264,12.789,62.16606,5.142,0.85927
2/10/2020,18:00:00,0.08501,7.925,37.3,5.6,11.5,2.02539,11.09326,14.19882,56.72777,4.929,0.85927
2/10/2020,19:00:00,0.082267,10.25,31.4,4.6,10.9,2.2214,11.04447,14.45057,53.38498,7.311,1.05757
2/10/2020,20:00:00,0.082267,8.4,33.2,4.9,10.7,1.69872,11.29205,13.89671,51.2396,5.849,0.79318
2/10/2020,21:00:00,0.087752,8,34.5,4.8,10.6,1.53538,9.93129,12.2855,51.28949,5.33,1.12367
2/10/2020,22:00:00,0.087752,9.1,28.9,5.1,11,1.69872,10.38575,12.99041,54.33293,5.708,0.72708
2/10/2020,23:00:00,0.074041,6.875,23.2,5.5,11.3,0.75136,6.14875,7.30081,62.5153,4.316,0.79318
2/10/2020,24:00:00,0.057587,6.675,22.1,5.5,11.5,0.45735,4.08203,4.78329,66.65638,4.434,1.45416
3/10/2020,1:00:00,0.047525,9.325,21.8,5.2,11,0.34845,3.62797,4.16225,65.32591,6.533,1.05771
3/10/2020,2:00:00,0.058493,11.625,16.5,5.6,10.6,0.30489,3.76189,4.22939,64.26154,8.679,0.96956
3/10/2020,3:00:00,0.063062,12.425,19.8,5.2,10.6,0.098,2.61898,2.76924,63.46326,9.693,1.25603
3/10/2020,4:00:00,0.057579,12.025,23.7,5.5,10.9,0.196,3.02256,3.32309,58.82326,9.528,0.79328
3/10/2020,5:00:00,0.052096,10.45,25.8,6,11.3,0.45734,4.38409,5.08533,53.8839,7.925,0.79328
3/10/2020,6:00:00,0.07403,7.15,12.8,5.3,11.2,0.91468,7.25769,8.66017,50.49121,5.354,0.79328
3/10/2020,7:00:00,0.079514,5.25,13.6,5.4,11.6,1.40468,8.11755,10.27137,50.39143,4.009,0.92549
3/10/2020,8:00:00,0.087739,5.35,16.9,5.4,11.9,1.73135,9.37891,12.03361,49.49336,3.726,1.18992
3/10/2020,9:00:00,0.087739,8.55,19.9,5.6,12.1,2.71136,12.40773,16.5651,43.9054,5.259,1.12381
3/10/2020,10:00:00,0.10419,11.325,25.1,5.6,12.4,4.21404,15.18898,21.65043,38.06798,6.226,0.72717
3/10/2020,11:00:00,0.128866,14.575,37.3,5.1,12.8,4.76938,17.20742,24.52037,35.274,7.288,0.9916
3/10/2020,12:00:00,0.148059,11.925,43.6,4.8,13,6.07606,19.3829,28.69941,31.68174,6.769,0.92549
3/10/2020,13:00:00,0.159027,9.975,51.8,4.4,13.1,5.25939,17.96658,26.03086,31.43228,6.722,1.12381
3/10/2020,14:00:00,0.183704,8.85,59.5,3.6,13.1,6.2394,18.93106,28.49801,30.23486,6.486,1.38824
3/10/2020,15:00:00,0.17822,7.9,58.7,2.9,13,5.29206,19.32629,27.44066,31.9312,6.109,0.9916
3/10/2020,16:00:00,0.227573,8.3,53.2,2.6,12.9,8.33009,30.27648,43.04911,23.24991,6.392,1.18992
3/10/2020,17:00:00,0.271443,11.275,57.3,2.6,12.8,10.15944,38.09533,53.67292,14.51872,8.962,1.05771
3/10/2020,18:00:00,0.227573,10.025,52.6,2.7,12.8,5.65139,29.04668,37.71203,17.46238,8.255,1.32213
3/10/2020,19:00:00,0.230315,8.125,63.9,2.8,12.7,6.07606,24.31719,33.63369,22.00259,6.486,1.05771
3/10/2020,20:00:00,0.241283,4.625,55.7,2.5,12.6,4.90005,24.20709,31.72039,18.01119,3.868,1.18992
3/10/2020,21:00:00,0.249508,4.9,44,2.9,12.6,6.82741,25.07844,35.54698,16.31485,3.844,1.12381
3/10/2020,22:00:00,0.244024,4.225,49,2.9,12.6,13.98148,28.76081,50.19878,11.02624,3.255,0.9916
3/10/2020,23:00:00,0.175479,3.125,98.6,2.7,12.6,2.15602,20.50962,23.81547,20.40603,2.359,0.85939
3/10/2020,24:00:00,0.128866,4.125,144.7,4.3,12,0.392,15.96403,16.5651,31.08303,3.396,1.32213
4/10/2020,1:00:00,0.090468,6.7,95.5,2.2,11.2,0.21778,8.79608,9.13,41.44404,5.448,0.61708
4/10/2020,2:00:00,0.082244,6.225,110.5,3.2,11.2,0.13067,13.15899,13.35934,47.8968,4.67,0.79338
4/10/2020,3:00:00,0.07676,8.85,113.9,4,11,0.196,7.30221,7.60274,52.88605,6.698,0.46281
4/10/2020,4:00:00,0.079502,7.8,115.6,4.5,9.8,0.13067,6.6975,6.89785,54.43272,6.061,0.8595
4/10/2020,5:00:00,0.101434,6.3,109.8,4.1,9.3,0.03267,4.78344,4.83353,60.07057,4.127,0.72727
4/10/2020,6:00:00,0.079502,5.45,103.2,3.8,9.1,0.32666,6.85011,7.35099,61.11831,3.208,0.72727
4/10/2020,7:00:00,0.093209,5.975,92.3,3.5,9,0.588,10.93049,11.83208,56.12906,3.703,0.99173
4/10/2020,8:00:00,0.07676,6.425,77.2,3.5,9.7,1.89465,14.264,17.1691,51.53895,3.278,1.38842
4/10/2020,9:00:00,0.060313,7.65,71.5,3.7,10.4,1.86199,9.12812,11.98312,52.5867,3.726,1.38842
4/10/2020,10:00:00,0.054829,9.5,82.5,4.9,13.3,1.99265,8.37393,11.42928,56.22885,4.575,0.99173
4/10/2020,11:00:00,0.068536,7.875,78.9,4.9,14.6,2.44998,9.93841,13.695,55.48046,4.104,1.25619
4/10/2020,12:00:00,0.084985,3.675,69,5.1,15.3,3.62597,16.59393,22.15367,58.5738,1.934,1.19007
4/10/2020,13:00:00,0.065795,5.125,61.1,5.2,15.5,2.41732,8.83047,12.53697,59.62154,2.783,1.3223
4/10/2020,14:00:00,0.071278,5.5,48.8,5,15.2,2.25398,10.23894,13.695,56.77767,3.113,0.99173
4/10/2020,15:00:00,0.065795,5.65,36.4,4.7,14.6,1.82932,8.62436,11.42928,60.61939,3.16,1.3223
4/10/2020,16:00:00,0.084985,7.675,23.7,4.2,13.8,3.72397,15.63808,21.34808,54.88175,3.538,0.99173
4/10/2020,17:00:00,0.1124,7.425,10.6,3.5,12.1,4.6713,23.1477,30.31025,45.10282,3.986,0.8595
4/10/2020,18:00:00,0.106917,6.15,3.5,3,10.8,4.50797,25.41211,32.32422,39.76432,3.491,0.66115
4/10/2020,19:00:00,0.123366,5.975,354.3,2.9,10.4,3.16864,19.91332,24.77183,44.10497,3.774,0.59504
4/10/2020,20:00:00,0.139815,9.5,333.8,2.4,9.9,2.44998,16.78591,20.5425,42.00949,6.156,0.79338
4/10/2020,21:00:00,0.1124,6.925,322.4,2.5,9.5,2.02532,15.57413,18.67957,44.30454,4.528,1.3223
4/10/2020,22:00:00,0.101434,5.325,321,2.4,9.1,1.92732,17.48662,20.4418,41.61035,3.491,0.92561
4/10/2020,23:00:00,0.084985,4.975,300.4,2.4,8.7,0.94733,11.23547,12.68801,49.29379,2.948,0.92561
4/10/2020,24:00:00,0.065795,4.3,303.6,2.4,9.2,0.588,8.26199,9.16356,46.05078,2.571,1.12396
5/10/2020,1:00:00,0.068527,4.5,302.8,3.1,10.3,0.56621,5.2408,6.10897,47.63071,2.642,0.70532
5/10/2020,2:00:00,0.074009,4.75,309.2,3.5,10.5,0.21777,4.3653,4.69921,47.69723,2.712,0.96982
5/10/2020,3:00:00,0.074009,4.15,305.9,3.4,10.5,0.39199,4.13173,4.73278,50.5411,2.476,0.79349
5/10/2020,4:00:00,0.074009,4.075,305.4,3.2,10.4,0.39199,4.58487,5.18591,52.93594,2.594,0.72736
5/10/2020,5:00:00,0.074009,3.925,302.9,3.3,10.2,1.01264,9.57437,11.12706,50.04218,2.5,0.66124
5/10/2020,6:00:00,0.07675,4.15,294.7,3.1,10,6.17384,24.56928,34.03571,36.22196,2.453,0.99186
5/10/2020,7:00:00,0.109643,5.075,291.2,3.3,9.9,9.27709,34.41215,48.63682,25.54496,2.689,1.25635
5/10/2020,8:00:00,0.126089,7.275,284.5,3.1,10,9.0811,33.85674,47.7809,27.59055,3.278,0.79349
5/10/2020,9:00:00,0.098679,8.525,285.4,3.5,10.9,10.61639,28.0286,44.30684,32.38023,4.009,1.25635
5/10/2020,10:00:00,0.071268,7.2,288.9,3.5,11.4,8.62378,19.55405,32.77699,41.36088,3.632,0.59511
5/10/2020,11:00:00,0.057563,5.775,285.5,3.6,12.2,6.17384,15.60722,25.07364,50.49121,2.642,0.79349
5/10/2020,12:00:00,0.063045,5.025,287.1,3.8,12.9,5.22653,13.23324,21.24714,55.33078,2.382,1.1241
